Date,Cow+AF8-ID,Activity,Session,Milk+AF8-Liters,Feed+AF8-kg
2025+AC0-11+AC0-03,JACKPOT,Feeding,Morning,,2.5
2025+AC0-11+AC0-03,JACKPOT,Milking,Morning,6.2,
2025+AC0-11+AC0-03,JACKPOT,Milking,Midday,4.5,
2025+AC0-11+AC0-03,JACKPOT,Feeding,Evening,,2.5
2025+AC0-11+AC0-03,JACKPOT,Milking,Evening,4.5,
2025+AC0-11+AC0-03,SHARON,Feeding,Morning,,2.5
2025+AC0-11+AC0-03,SHARON,Milking,Morning,7,
2025+AC0-11+AC0-03,SHARON,Milking,Midday,5.3,
2025+AC0-11+AC0-03,SHARON,Feeding,Evening,,2.5
2025+AC0-11+AC0-03,SHARON,Milking,Evening,3.8,
2025+AC0-11+AC0-03,MAMBO,Feeding,Morning,,2.5
2025+AC0-11+AC0-03,MAMBO,Milking,Morning,9.4,
2025+AC0-11+AC0-03,MAMBO,Milking,Midday,6.6,
2025+AC0-11+AC0-03,MAMBO,Feeding,Evening,,2.5
2025+AC0-11+AC0-03,MAMBO,Milking,Evening,5.7,
2025+AC0-11+AC0-03,ROCKY,Feeding,Morning,,2.5
2025+AC0-11+AC0-03,ROCKY,Milking,Morning,6.2,
2025+AC0-11+AC0-03,ROCKY,Milking,Midday,3.8,
2025+AC0-11+AC0-03,ROCKY,Feeding,Evening,,2.5
2025+AC0-11+AC0-03,ROCKY,Milking,Evening,4.3,
2025+AC0-11+AC0-03,JOAN,Feeding,Morning,,2.5
2025+AC0-11+AC0-03,JOAN,Milking,Morning,7.2,
2025+AC0-11+AC0-03,JOAN,Milking,Midday,6,
2025+AC0-11+AC0-03,JOAN,Feeding,Evening,,2.5
2025+AC0-11+AC0-03,JOAN,Milking,Evening,3.5,
2025+AC0-11+AC0-03,BROOK,Feeding,Morning,,3.8
2025+AC0-11+AC0-03,BROOK,Milking,Morning,4.8,
2025+AC0-11+AC0-03,BROOK,Milking,Midday,4.4,
2025+AC0-11+AC0-03,BROOK,Feeding,Evening,,2.5
2025+AC0-11+AC0-03,BROOK,Milking,Evening,3.7,
2025+AC0-11+AC0-03,SONIC,Feeding,Morning,,2.5
2025+AC0-11+AC0-03,SONIC,Milking,Morning,8.4,
2025+AC0-11+AC0-03,SONIC,Milking,Midday,7.1,
2025+AC0-11+AC0-03,SONIC,Feeding,Evening,,2.5
2025+AC0-11+AC0-03,SONIC,Milking,Evening,5.1,
2025+AC0-11+AC0-03,RODEO,Feeding,Morning,,2.5
2025+AC0-11+AC0-03,RODEO,Milking,Morning,4.6,
2025+AC0-11+AC0-03,RODEO,Milking,Midday,4.1,
2025+AC0-11+AC0-03,RODEO,Feeding,Evening,,2.5
2025+AC0-11+AC0-03,RODEO,Milking,Evening,4.2,
2025+AC0-11+AC0-03,CHROME,Feeding,Morning,,2.5
2025+AC0-11+AC0-03,CHROME,Milking,Morning,9.3,
2025+AC0-11+AC0-03,CHROME,Milking,Midday,8.5,
2025+AC0-11+AC0-03,CHROME,Feeding,Evening,,2.5
2025+AC0-11+AC0-03,CHROME,Milking,Evening,7.8,
